# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# /lbne/u/etw2/globes/LBNE_trunk/LAr_syst/cdr_testsetup/mydis -X-1.07,-1.07 -R1,37 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.726,0.0,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=3.5046728972 -DNUBARTIME=3.5046728972 DUNE_GLoBES.glb data/mva_no_exp300 
#
# Fri Jun 23 16:25:18 2017

C   -1.070000e+00	-1.800000e+02
G+- 1.738677e+01	5.861699e-01	1.431705e-01	8.636252e-01	-3.478725e+00	7.503695e-05	2.523176e-03	1.000740	
G+- 1.738678e+01	5.861706e-01	1.431682e-01	8.636408e-01	2.804178e+00	7.503630e-05	2.523174e-03	1.000750	
T+- 6.424198e+02	5.896585e-01	0.000000e+00	8.515539e-01	1.073832e+00	7.617525e-05	2.515542e-03	0.999533	
T+- 6.424198e+02	5.896585e-01	0.000000e+00	8.515539e-01	1.907807e-01	7.617525e-05	2.515542e-03	0.999533	
D+- 3.222888e+01	5.849426e-01	1.479383e-01	7.302584e-01	0.000000e+00	7.460919e-05	2.500336e-03	1.006505	
D+- 8.361298e+00	5.857074e-01	1.484994e-01	7.298052e-01	3.141593e+00	7.502018e-05	2.523346e-03	1.002103	
D+- 4.394184e+01	5.851091e-01	1.416988e-01	8.629657e-01	0.000000e+00	7.451130e-05	2.497845e-03	1.001424	
D+- 1.963768e+01	5.859985e-01	1.421408e-01	8.622820e-01	3.141593e+00	7.497654e-05	2.522926e-03	0.996431	
D+- 3.222888e+01	5.849426e-01	1.479383e-01	7.302584e-01	0.000000e+00	7.460919e-05	2.500336e-03	1.006505	
D+- 8.361298e+00	5.857074e-01	1.484994e-01	7.298052e-01	3.141593e+00	7.502018e-05	2.523346e-03	1.002103	
D+- 4.394184e+01	5.851091e-01	1.416988e-01	8.629657e-01	0.000000e+00	7.451129e-05	2.497845e-03	1.001424	
D+- 1.963768e+01	5.859985e-01	1.421408e-01	8.622820e-01	3.141593e+00	7.497654e-05	2.522926e-03	0.996431	
A+- 3.344265e+01	5.856314e-01	1.462343e-01	7.853982e-01	-3.206506e+00	7.500291e-05	2.511710e-03	1.000711	
A+- 3.344265e+01	5.856314e-01	1.462343e-01	7.853982e-01	3.076679e+00	7.500291e-05	2.511710e-03	1.000711	
G-+ 1.183960e+02	5.927800e-01	1.503119e-01	7.250458e-01	-1.550094e+00	7.739914e-05	-2.406013e-03	0.969247	
G-+ 1.183960e+02	5.927793e-01	1.503122e-01	7.250423e-01	4.733089e+00	7.739919e-05	-2.406013e-03	0.969247	
T-+ 6.337869e+02	5.910375e-01	0.000000e+00	7.157495e-01	4.784917e-01	7.650651e-05	-2.411616e-03	0.999390	
T-+ 6.337869e+02	5.910375e-01	0.000000e+00	7.157495e-01	4.644028e+00	7.650651e-05	-2.411616e-03	0.999390	
D-+ 1.393663e+04	6.208221e-01	1.492049e-01	7.364093e-01	0.000000e+00	7.003743e-05	2.178296e-03	1.001622	
D-+ 1.405098e+04	6.106157e-01	1.494808e-01	7.353443e-01	3.141593e+00	6.729781e-05	2.201394e-03	0.996592	
D-+ 2.476811e+02	5.854313e-01	1.509086e-01	7.279758e-01	0.000000e+00	7.534581e-05	-2.414994e-03	0.954597	
D-+ 2.442173e+02	5.859718e-01	1.498478e-01	7.265251e-01	3.141593e+00	7.542084e-05	-2.397731e-03	0.963380	
D-+ 1.393663e+04	6.208221e-01	1.492049e-01	7.364093e-01	0.000000e+00	7.003743e-05	2.178296e-03	1.001622	
D-+ 1.405098e+04	6.106157e-01	1.494808e-01	7.353443e-01	3.141593e+00	6.729781e-05	2.201394e-03	0.996592	
D-+ 2.476811e+02	5.854313e-01	1.509086e-01	7.279758e-01	0.000000e+00	7.534581e-05	-2.414994e-03	0.954597	
D-+ 2.442173e+02	5.859718e-01	1.498478e-01	7.265251e-01	3.141593e+00	7.542084e-05	-2.397731e-03	0.963380	
A-+ 1.492945e+02	5.922262e-01	1.484269e-01	7.853982e-01	-1.537582e+00	7.722903e-05	-2.393025e-03	0.968707	
A-+ 1.492945e+02	5.922262e-01	1.484269e-01	7.853982e-01	4.745603e+00	7.722903e-05	-2.393025e-03	0.968707	
G-- 1.324348e+02	5.914522e-01	1.457984e-01	8.594739e-01	4.758177e+00	7.710398e-05	-2.402877e-03	0.967200	
T-- 6.424222e+02	5.898379e-01	0.000000e+00	8.515389e-01	4.701950e+00	7.615054e-05	-2.410532e-03	0.999535	
D-- 1.394306e+04	6.208527e-01	1.489958e-01	7.421799e-01	0.000000e+00	7.003337e-05	2.179347e-03	1.001383	
D-- 1.405756e+04	6.106216e-01	1.492697e-01	7.406913e-01	3.141593e+00	6.728882e-05	2.202369e-03	0.996333	
D-- 2.434691e+02	5.846998e-01	1.468452e-01	8.633126e-01	0.000000e+00	7.524652e-05	-2.414680e-03	0.951569	
D-- 2.468902e+02	5.845843e-01	1.457913e-01	8.620813e-01	3.141593e+00	7.516640e-05	-2.393900e-03	0.960124	
A-- 1.492945e+02	5.922263e-01	1.484269e-01	7.853982e-01	4.745604e+00	7.722902e-05	-2.393025e-03	0.968707	
C   -1.070000e+00	-1.600000e+02
G++ -4.625441e-13	5.857000e-01	1.480241e-01	7.260000e-01	-2.792527e+00	7.500000e-05	2.524000e-03	1.000000	
T++ 6.700382e+02	5.909747e-01	0.000000e+00	7.159265e-01	1.311048e-01	7.655925e-05	2.517461e-03	0.999376	
D++ 2.727586e+01	5.848903e-01	1.485871e-01	7.281227e-01	0.000000e+00	7.461620e-05	2.501610e-03	1.008494	
D++ 2.701205e+00	5.857114e-01	1.491409e-01	7.276417e-01	3.141593e+00	7.503914e-05	2.524930e-03	1.004259	
D++ 2.727586e+01	5.848903e-01	1.485871e-01	7.281227e-01	0.000000e+00	7.461620e-05	2.501610e-03	1.008494	
D++ 2.701205e+00	5.857114e-01	1.491409e-01	7.276417e-01	3.141593e+00	7.503914e-05	2.524930e-03	1.004259	
A++ 3.343858e+01	5.855697e-01	1.462659e-01	7.853982e-01	-3.039915e+00	7.499443e-05	2.512194e-03	1.000625	
G+- 1.706045e+01	5.860449e-01	1.432696e-01	8.638087e-01	-3.319518e+00	7.501505e-05	2.524294e-03	1.000770	
G+- 1.706045e+01	5.860454e-01	1.432672e-01	8.638155e-01	2.963392e+00	7.501479e-05	2.524295e-03	1.000787	
