  17.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  17.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  18.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  19.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  20.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  21.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  22.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  23.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  24.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  25.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  26.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  27.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  28.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  29.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  30.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  31.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  32.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  33.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  34.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  35.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
